áYâú (826)-A2,,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
26.7,1.98,0.34,26.7,-96.8
27.5,2.18,0.47,40.1,-90.6
27.8,2.26,0.59,53.4,-83
27.4,0.73,1.29,66.5,-70.9
28.2,1.6,1.13,77.8,-40.4
28.4,2.27,0.77,78.6,34.6
28.6,2.28,0.7,67.8,69.1
28.9,2.26,0.6,54.8,82
28.1,1.86,0.59,41.4,89.9
27.5,1.99,0.36,28.1,96.2
26.5,1.15,0.25,14.9,102.2
25.2,0.32,0.05,2,108.4
24.4,0,0,0,0
24.6,0,0,0,0
23.6,0,0,0,0
23.8,0,0,0,0
24.4,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.1,0,0,0,0
24.5,0,0,0,0
24.6,0,0,0,0
23.9,0.09,0.03,0.6,-108.9
24.8,0.29,0.23,13.5,-102.5
26.5,1.31,0.47,26.7,-96.5
28,0.59,0.82,40,-90.2
25.7,0.32,1.01,53.4,-82.5
27.9,1.69,0.99,66.4,-70.3
29.2,1.68,1.09,77.6,-39.5
29,0.9,1.38,78.4,34
28.7,1.68,1.01,67.6,68.5
28.4,2.04,0.7,54.7,81.6
28.2,0.76,0.85,41.3,89.6
27.7,1.17,0.51,28,95.9
26,0.21,0.23,14.7,101.9
25.9,0.14,0.04,1.8,108.2
25.8,0,0,0,0
25.4,0,0,0,0
24.4,0,0,0,0
23.7,0,0,0,0
23.9,0,0,0,0
24.2,0,0,0,0
24.6,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.9,0.02,0.02,0.5,-108.6
24.8,0.03,0.1,13.4,-102.2
23.3,0.02,0.17,26.6,-96.2
22.8,0,0.26,39.9,-89.9
23.8,0.05,0.48,53.3,-82.1
23.7,0.05,0.78,66.3,-69.7
24.1,0.05,0.85,77.4,-38.7
24.4,0.05,0.86,78.1,33.4
24.1,0,0.62,67.4,68
23.9,0.05,0.31,54.5,81.2
22.7,0,0.27,41.2,89.2
23.3,0.02,0.24,27.8,95.7
24.3,0.05,0.15,14.6,101.7
24.9,0.05,0.03,1.7,108
25.5,0,0,0,0
24.3,0,0,0,0
24.4,0,0,0,0
24.4,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.3,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
23.7,0,0,0,0
22.9,0.01,0.01,0.4,-108.3
24.4,0.06,0.14,13.3,-102
24.4,0.1,0.36,26.5,-95.9
25.4,0.09,0.58,39.9,-89.5
27,0.08,0.77,53.2,-81.6
26.9,0.01,0.71,66.2,-69
25.9,0.32,1.29,77.2,-37.9
27.7,0.56,1.4,77.9,32.9
27.1,0.14,1.03,67.3,67.4
27.2,0.59,1.1,54.4,80.8
27.2,0.78,0.84,41.1,88.9
26.4,0.21,0.46,27.7,95.4
26.1,0.41,0.26,14.5,101.4
25.6,0.22,0.05,1.5,107.7
25,0,0,0,0
25.1,0,0,0,0
24.7,0,0,0,0
24.9,0,0,0,0
24.7,0,0,0,0
24.9,0,0,0,0
24.6,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.4,0,0,0,0
24.2,0.05,0.03,0.3,-108.1
24.6,0.13,0.18,13.2,-101.7
25.2,0.82,0.51,26.4,-95.6
26.4,0.37,0.77,39.8,-89.2
27.4,0.25,0.95,53.1,-81.2
27.7,0.77,1.28,66,-68.4
27.6,0.45,1.37,77,-37.1
27,0.33,1.32,77.6,32.3
28.1,0.62,1.3,67.1,66.8
26,0.77,1.1,54.3,80.4
26.6,0.23,0.73,40.9,88.6
25.9,0.27,0.49,27.6,95.1
25.7,0.14,0.19,14.3,101.2
25.6,0.09,0.03,1.4,107.5
25.2,0,0,0,0
24.9,0,0,0,0
24.9,0,0,0,0
25.4,0,0,0,0
25.4,0,0,0,0
25.3,0,0,0,0
25.2,0,0,0,0
25.3,0,0,0,0
24.5,0,0,0,0
24.9,0,0,0,0
25.1,0.09,0.03,0.2,-107.8
25.7,0.55,0.23,13.1,-101.4
26.3,0.87,0.51,26.3,-95.3
26.9,0.89,0.8,39.7,-88.8
27.5,0.56,1.07,53,-80.7
27.8,0.71,1.28,65.9,-67.7
27.7,1.36,1.23,76.7,-36.3
27.5,1.11,1.32,77.3,31.8
27.3,1.36,1.14,66.9,66.2
27.7,0.74,1.1,54.1,79.9
27,1.16,0.77,40.8,88.3
26.7,0.74,0.54,27.4,94.8
25.9,0.33,0.24,14.2,100.9
25.6,0.09,0.03,1.2,107.3
25.5,0,0,0,0
25.3,0,0,0,0
23.4,0,0,0,0
24.6,0,0,0,0
24.8,0,0,0,0
24.9,0,0,0,0
24.6,0,0,0,0
24.8,0,0,0,0
24.9,0,0,0,0
24.6,0,0,0,0
24.4,0.14,0.04,0.1,-107.5
25.2,1.2,0.22,13,-101.1
26.3,1.69,0.4,26.3,-95
26.5,1.86,0.57,39.6,-88.5
27.5,1.37,0.95,52.9,-80.3
27.7,1.34,1.13,65.8,-67.1
28.6,2.25,0.77,76.5,-35.5
28.6,2.25,0.77,77.1,31.3
28.5,2.27,0.7,66.8,65.6
28.5,2.25,0.6,54,79.5
28.2,2.2,0.47,40.7,87.9
27.5,1.77,0.4,27.3,94.5
26.7,0.98,0.25,14,100.7
25.9,0.22,0.05,1,107
25.5,0,0,0,0
25.3,0,0,0,0
25.3,0,0,0,0
25.7,0,0,0,0
25.6,0,0,0,0
24.9,0,0,0,0
25.1,0,0,0,0
25,0,0,0,0
25,0,0,0,0
24.9,0,0,0,0
24.8,0.09,0.03,0,0
25.8,0.9,0.23,12.9,-100.8
25.8,0.45,0.5,26.2,-94.7
27.2,1.1,0.77,39.6,-88.1
26.7,0.42,1.04,52.9,-79.8
27.4,1.67,1,65.7,-66.4
27.8,1.99,0.93,76.3,-34.7
28.6,1.99,0.93,76.8,30.8
28.7,0.68,1.29,66.6,65.1
27.4,0.23,0.95,53.8,79.1
27,0.44,0.81,40.5,87.6
27.2,0.35,0.5,27.1,94.2
25.4,0.26,0.23,13.9,100.4
25.1,0.09,0.03,0.9,106.8
25.1,0,0,0,0
25.2,0,0,0,0
24.7,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.5,0,0,0,0
24.2,0,0,0,0
23.2,0,0,0,0
24.2,0,0,0,0
24.7,0.01,0.02,0,0
25.1,0.07,0.14,12.8,-100.5
25.6,0.2,0.43,26.1,-94.4
26.4,0.1,0.59,39.5,-87.7
25.7,0.13,0.78,52.8,-79.3
27.4,0.38,1.22,65.6,-65.8
27.2,0.11,1.04,76.1,-33.9
27.5,0.05,0.92,76.5,30.4
26.9,0.04,0.85,66.4,64.5
26.7,0.07,0.68,53.6,78.7
26.9,0.12,0.62,40.4,87.2
26.3,0.07,0.33,27,93.9
26,0.07,0.15,13.7,100.1
25.8,0.05,0.03,0.7,106.5
25.6,0,0,0,0
24.4,0,0,0,0
23.2,0,0,0,0
24.6,0,0,0,0
24.6,0,0,0,0
24.5,0,0,0,0
24.8,0,0,0,0
25.1,0,0,0,0
24.6,0,0,0,0
24.4,0,0,0,0
24,0.01,0.02,0,0
24.8,0.41,0.23,12.8,-100.2
25.8,0.15,0.41,26,-94
26.5,0.06,0.5,39.4,-87.3
25.4,0.07,0.67,52.7,-78.9
25.2,0.1,0.77,65.4,-65.1
23.7,0,0.68,75.8,-33.1
26.2,0,0.68,76.2,29.9
27,0.09,0.78,66.2,63.9
26.9,0.05,0.68,53.5,78.2
25.9,0.07,0.5,40.2,86.9
25.4,0.06,0.32,26.8,93.6
25.4,0.09,0.17,13.5,99.9
24.8,0.01,0.02,0.5,106.3
24.1,0,0,0,0
24,0,0,0,0
24,0,0,0,0
24.1,0,0,0,0
24.4,0,0,0,0
24.2,0,0,0,0
24.4,0,0,0,0
24.7,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.8,0.05,0.03,0,0
25.3,0.59,0.23,12.7,-99.9
26.4,1.37,0.45,25.9,-93.7
27.2,1.87,0.56,39.3,-86.9
27.8,1.25,0.97,52.6,-78.4
27.5,1.28,1.15,65.3,-64.4
27.6,0.11,1.03,75.6,-32.3
27.5,0.12,1.04,75.9,29.5
27.1,0.13,0.94,66,63.4
26.4,0.12,0.8,53.3,77.8
25.8,0.12,0.61,40,86.5
24.6,0.12,0.39,26.7,93.4
24.1,0.14,0.18,13.4,99.6
23.6,0.05,0.03,0.3,106
23,0,0,0,0
22.7,0,0,0,0
22.9,0,0,0,0
23.5,0,0,0,0
22.8,0,0,0,0
23,0,0,0,0
23.5,0,0,0,0
24.2,0,0,0,0
24.4,0,0,0,0
24.4,0,0,0,0
24.6,0.05,0.03,0,0
25,0.37,0.22,12.6,-99.6
25.8,0.95,0.5,25.9,-93.4
26.6,0.86,0.79,39.2,-86.6
27.3,0.85,1.06,52.5,-77.9
28.2,1.5,1.06,65.2,-63.8
28.5,2.17,0.81,75.3,-31.6
28.6,2.16,0.83,75.6,29.1
29.1,2.15,0.77,65.7,62.8
28,1.5,0.91,53.1,77.4
28.4,2.11,0.5,39.9,86.2
27.6,1.58,0.42,26.5,93.1
26.5,0.9,0.23,13.2,99.3
25,0.08,0.04,0.1,105.8
24.8,0,0,0,0
24.5,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.4,0,0,0,0
24.4,0,0,0,0
24.6,0,0,0,0
24.2,0,0,0,0
24,0,0,0,0
24.3,0.01,0.02,0,0
24,0.09,0.15,12.5,-99.3
23.4,0.04,0.26,25.8,-93
24.3,0.09,0.52,39.2,-86.2
24.9,0.07,0.73,52.4,-77.4
25.7,0.06,0.88,65,-63.1
26.6,0.12,0.91,75.1,-30.8
26,0.11,0.91,75.3,28.7
25.9,0.14,0.97,65.5,62.3
28.3,0.7,1.08,52.9,76.9
26.8,0.7,0.81,39.7,85.8
26.9,0.34,0.49,26.3,92.8
25.7,0.29,0.22,13,99.1
25.1,0.05,0.03,0,0
24.2,0,0,0,0
24.4,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
24.7,0,0,0,0
24.7,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.8,0.05,0.03,0,0
25.7,0.28,0.2,12.4,-99
25.7,0.15,0.4,25.7,-92.7
25,0.14,0.62,39.1,-85.8
25.5,0.14,0.82,52.3,-76.9
26.4,0.12,0.99,64.9,-62.4
29.4,1.04,1.32,74.8,-30.1
29.7,1.58,1.13,75,28.3
30.1,1.95,0.86,65.3,61.7
27.5,0.23,0.95,52.8,76.5
28.9,0.85,0.8,39.5,85.5
28.1,1.4,0.44,26.2,92.5
26.1,0.35,0.22,12.9,98.8
25.3,0.05,0.03,0,0
25.2,0,0,0,0
25.2,0,0,0,0
25.1,0,0,0,0
25.2,0,0,0,0
25.2,0,0,0,0
25.2,0,0,0,0
25,0,0,0,0
25,0,0,0,0
25.1,0,0,0,0
25,0,0,0,0
25,0.05,0.03,0,0
25.4,0.4,0.22,12.3,-98.7
26.7,1.66,0.4,25.6,-92.3
28.1,2.08,0.5,39,-85.4
28.7,1.49,0.9,52.2,-76.4
30.1,1.22,1.17,64.7,-61.7
29.1,0.81,1.37,74.6,-29.4
28.1,0.65,1.38,74.7,28
28.8,1.79,0.94,65.1,61.2
30.1,2.15,0.64,52.6,76.1
29.3,2.06,0.5,39.4,85.1
28.7,1.85,0.36,26,92.2
27.2,0.36,0.22,12.7,98.5
26,0.05,0.03,0,0
25.7,0,0,0,0
25.5,0,0,0,0
25.6,0,0,0,0
25.6,0,0,0,0
25.5,0,0,0,0
25.4,0,0,0,0
25.4,0,0,0,0
25.3,0,0,0,0
25.4,0,0,0,0
25.2,0,0,0,0
25.1,0.05,0.03,0,0
25.7,0.94,0.22,12.2,-98.4
26.8,1.63,0.4,25.5,-92
27.6,1.49,0.68,38.9,-84.9
28.4,2.14,0.63,52.1,-75.9
28.9,2.13,0.77,64.6,-61.1
29.5,2.11,0.86,74.3,-28.6
29.4,1.77,1.03,74.4,27.7
28.2,1,1.23,64.8,60.6
27.2,0.68,1.07,52.4,75.6
26.8,0.76,0.8,39.2,84.8
27.5,0.55,0.5,25.8,91.8
27.4,0.44,0.22,12.5,98.2
26.5,0.05,0.03,0,0
25.7,0,0,0,0
25.7,0,0,0,0
25.6,0,0,0,0
25.4,0,0,0,0
25.3,0,0,0,0
25.3,0,0,0,0
25.4,0,0,0,0
25.3,0,0,0,0
25.3,0,0,0,0
25.4,0,0,0,0
25.3,0.01,0.02,0,0
25.7,0.17,0.18,12.1,-98
26.2,0.63,0.5,25.5,-91.6
27.7,0.96,0.77,38.8,-84.5
28.4,1.13,1,52,-75.4
28.9,1.08,1.21,64.4,-60.4
29,0.16,1.1,74,-27.9
28.7,0.16,1.1,74.1,27.3
28.9,0.32,1.17,64.6,60.1
28.6,2,0.69,52.2,75.2
29.2,1.93,0.54,39,84.4
28.5,1.25,0.46,25.6,91.5
27.9,0.82,0.23,12.3,98
26.4,0.05,0.03,0,0
26.1,0,0,0,0
25.9,0,0,0,0
25.9,0,0,0,0
25.8,0,0,0,0
25.8,0,0,0,0
25.7,0,0,0,0
25.6,0,0,0,0
25.6,0,0,0,0
25.6,0,0,0,0
25.6,0,0,0,0
25.4,0.05,0.03,0,0
26,1.39,0.19,12,-97.7
27.2,1.97,0.32,25.4,-91.3
27.9,2.23,0.44,38.7,-84.1
28.6,2.29,0.57,51.9,-74.8
29.2,2.31,0.67,64.3,-59.7
29.5,2.32,0.73,73.7,-27.2
29.6,2.32,0.73,73.8,27
29.5,2.31,0.67,64.3,59.6
29.5,2.3,0.56,52,74.8
28.7,2.22,0.44,38.8,84.1
28.8,1.95,0.33,25.4,91.2
27.6,1.06,0.21,12.1,97.7
26.8,0.05,0.03,0,0
26.4,0,0,0,0
26.1,0,0,0,0
26,0,0,0,0
25.9,0,0,0,0
25.7,0,0,0,0
25.7,0,0,0,0
25.7,0,0,0,0
25.5,0,0,0,0
25.5,0,0,0,0
25.6,0,0,0,0
25.5,0.05,0.03,0,0
26.1,1.34,0.19,12,-97.4
27.3,1.98,0.32,25.3,-90.9
28.4,2.25,0.43,38.7,-83.7
29.1,2.31,0.56,51.8,-74.3
29.2,2.32,0.67,64.1,-59
29.5,1.99,0.91,73.5,-26.6
30,2.32,0.73,73.4,26.7
29.7,2.32,0.67,64.1,59.1
29.2,2.29,0.57,51.7,74.4
29.4,2.22,0.44,38.6,83.7
28.7,2,0.32,25.2,90.9
27.8,1.17,0.2,11.9,97.4
26.8,0.05,0.03,0,0
26.4,0,0,0,0
26.1,0,0,0,0
25.8,0,0,0,0
25.9,0,0,0,0
25.9,0,0,0,0
25.7,0,0,0,0
25.7,0,0,0,0
25.6,0,0,0,0
25.6,0,0,0,0
25.5,0,0,0,0
25.5,0.05,0.03,0,0
26,1.18,0.2,11.9,-97
26.8,2,0.32,25.2,-90.5
27.9,2.22,0.44,38.6,-83.3
28.7,2.3,0.56,51.7,-73.8
29.1,1.39,1.11,64,-58.3
29.4,2.31,0.73,73.2,-25.9
29.5,2.31,0.73,73.1,26.5
29.9,2.31,0.67,63.8,58.6
30.4,2.29,0.57,51.5,73.9
29.6,2.21,0.44,38.4,83.4
28.9,1.95,0.32,25.1,90.6
27.8,1.22,0.19,11.7,97.1
26.6,0.05,0.03,0,0
26,0,0,0,0
25.6,0,0,0,0
25.2,0,0,0,0
25.1,0,0,0,0
25.2,0,0,0,0
25.1,0,0,0,0
25.1,0,0,0,0
25.1,0,0,0,0
25.1,0,0,0,0
25,0,0,0,0
25.1,0.05,0.03,0,0
25.3,1.32,0.19,11.8,-96.7
26.6,1.94,0.33,25.1,-90.2
27.8,2.17,0.46,38.5,-82.8
28.4,2.23,0.59,51.6,-73.3
28.7,1.6,1.02,63.8,-57.6
28.3,1.1,1.3,72.9,-25.2
28.6,1.31,1.22,72.8,26.2
29.4,1.89,0.88,63.6,58.1
29.3,2.23,0.59,51.3,73.5
28.5,1.36,0.68,38.2,83
28.1,1.64,0.38,24.9,90.3
27,1.04,0.2,11.5,96.8
26,0.01,0.02,0,0
26,0,0,0,0
25.9,0,0,0,0
25.6,0,0,0,0
25.8,0,0,0,0
25.7,0,0,0,0
25.7,0,0,0,0
25.7,0,0,0,0
25.5,0,0,0,0
25.1,0,0,0,0
24.8,0,0,0,0
24.9,0.01,0.02,0,0
25.4,1.16,0.2,11.7,-96.3
27,1.6,0.4,25.1,-89.8
27.4,1.33,0.7,38.4,-82.4
28.2,1.57,0.86,51.5,-72.7
28.9,1.52,1.05,63.6,-56.9
29.1,1.27,1.24,72.6,-24.6
29.2,1.53,1.13,72.4,25.9
29.1,2.18,0.74,63.3,57.6
29.4,1.53,0.87,51.1,73.1
28.2,1.29,0.7,38,82.7
27.1,0.94,0.48,24.7,90
26.8,0.67,0.21,11.3,96.5
25.3,0.01,0.02,0,0
24.8,0,0,0,0
24.5,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.7,0,0,0,0
24.6,0,0,0,0
24.2,0,0,0,0
24.4,0,0,0,0
24.1,0,0,0,0
23.8,0,0,0,0
23.7,0.01,0.02,0,0
24.4,1.13,0.2,11.6,-96
26,2,0.32,25,-89.4
26.8,1.93,0.53,38.3,-82
27.6,2.32,0.55,51.4,-72.2
28,2.33,0.66,63.5,-56.2
28.4,2.34,0.71,72.3,-23.9
28.4,2.36,0.7,72.1,25.7
28.6,2.35,0.65,63,57.1
28.6,2.32,0.55,50.9,72.7
27.9,2.23,0.43,37.8,82.3
27.2,1.99,0.31,24.4,89.7
26.2,0.96,0.2,11.1,96.3
24.8,0.01,0.02,0,0
24.4,0,0,0,0
24.4,0,0,0,0
24.4,0,0,0,0
24.4,0,0,0,0
24.1,0,0,0,0
23.8,0,0,0,0
23.3,0,0,0,0
23.5,0,0,0,0
23.9,0,0,0,0
23.9,0,0,0,0
24,0.01,0.02,0,0
24.7,1.33,0.18,11.5,-95.6
26,1.93,0.33,24.9,-89
27.5,2.21,0.44,38.2,-81.5
28.2,0.91,1.04,51.2,-71.7
27.8,0.92,1.23,63.3,-55.6
29.2,1.92,0.95,72,-23.3
29.6,2.3,0.74,71.7,25.5
29.8,2.29,0.68,62.7,56.6
29.7,2.27,0.57,50.6,72.2
29,2.17,0.45,37.6,81.9
28.1,1.91,0.32,24.2,89.4
27.1,0.89,0.19,10.9,96
26,0.01,0.02,0,0
25.9,0,0,0,0
25.6,0,0,0,0
25.7,0,0,0,0
25.8,0,0,0,0
25.5,0,0,0,0
25.3,0,0,0,0
25.2,0,0,0,0
25.1,0,0,0,0
25,0,0,0,0
25.1,0,0,0,0
25.1,0.01,0.02,0,0
25.2,0.88,0.21,11.4,-95.3
26.6,0.41,0.47,24.8,-88.6
26.3,0.52,0.77,38.1,-81.1
27.7,2.19,0.61,51.1,-71.1
28.6,2.21,0.71,63.1,-54.9
29,1.85,0.98,71.7,-22.7
29.2,2.22,0.77,71.4,25.2
29.2,2.21,0.71,62.4,56.1
28.6,2.19,0.6,50.4,71.8
27.9,2.11,0.47,37.4,81.6
28.2,1.87,0.32,24,89
26.5,0.5,0.19,10.7,95.7
25.9,0.01,0.01,0,0
25.7,0,0,0,0
25.6,0,0,0,0
25.3,0,0,0,0
25,0,0,0,0
25,0,0,0,0
24.9,0,0,0,0
24.3,0,0,0,0
24.7,0,0,0,0
24.6,0,0,0,0
24.6,0,0,0,0
24.4,0.01,0.01,0,0
22.7,0.04,0.1,11.3,-94.9
23.3,0.02,0.16,24.7,-88.3
22.4,0.02,0.39,38,-80.7
23.1,0.08,0.63,51,-70.6
24.7,0.04,0.79,62.9,-54.2
26.5,0.09,0.98,71.4,-22.1
26.7,0,0.66,71,25
23.2,0,0.39,62.2,55.7
22,0,0.33,50.1,71.4
22.4,0.02,0.24,37.1,81.2
22.9,0.04,0.22,23.8,88.7
23,0.07,0.12,10.4,95.4
22.4,0.01,0.01,0,0
22.4,0,0,0,0
22.6,0,0,0,0
22.7,0,0,0,0
22.9,0,0,0,0
22.9,0,0,0,0
23,0,0,0,0
23.3,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
23.1,0,0,0,0
23.1,0.01,0.01,0,0
22.9,0.06,0.12,11.3,-94.6
23.1,0.02,0.22,24.6,-87.9
23.5,0.05,0.36,37.9,-80.2
24.8,0.05,0.62,50.9,-70
24.9,0.08,0.73,62.7,-53.5
24,0,0.64,71.1,-21.5
23.2,0,0.63,70.7,24.8
23,0.09,0.72,61.9,55.2
23,0.05,0.47,49.9,71
23.4,0.03,0.33,36.9,80.9
23.2,0.05,0.27,23.6,88.4
23.2,0.05,0.11,10.2,95.1
22.4,0.01,0.01,0,0
22.2,0,0,0,0
22.5,0,0,0,0
23,0,0,0,0
23,0,0,0,0
23.1,0,0,0,0
23.3,0,0,0,0
23.5,0,0,0,0
23.3,0,0,0,0
23.3,0,0,0,0
22.8,0,0,0,0
22.5,0.01,0.01,0,0
23.1,0.18,0.16,11.2,-94.2
24.4,1.37,0.42,24.5,-87.5
26,1.02,0.76,37.8,-79.8
26.2,1.33,0.93,50.7,-69.5
26.5,1.29,1.13,62.5,-52.8
27,0.48,1.32,70.8,-20.9
26,0.11,1.02,70.3,24.6
26,0.14,0.9,61.6,54.7
27.2,0.27,0.92,49.6,70.6
26.4,0.2,0.63,36.7,80.5
26.1,0.26,0.41,23.4,88.1
24.8,0.14,0.14,10,94.8
23.9,0.01,0.01,0,0
23.4,0,0,0,0
23.3,0,0,0,0
23.6,0,0,0,0
23.7,0,0,0,0
24,0,0,0,0
24.1,0,0,0,0
24,0,0,0,0
24,0,0,0,0
24,0,0,0,0
24.2,0,0,0,0
24.3,0.01,0.01,0,0
24.4,0.11,0.14,11.1,-93.8
25.2,0.11,0.34,24.5,-87.1
25.3,0.34,0.73,37.7,-79.3
25.7,0.15,0.83,50.6,-68.9
26.7,0.14,1.01,62.3,-52.2
26.6,0.14,1.09,70.5,-20.4
26.2,0.14,1.08,69.9,24.4
27,1.53,1.03,61.3,54.3
27,0.6,1.02,49.4,70.2
26.1,0.59,0.75,36.4,80.2
25.6,0.55,0.45,23.1,87.8
25.3,0.12,0.13,9.8,94.5
24.3,0.01,0.01,0,0
24.3,0,0,0,0
24.3,0,0,0,0
24.1,0,0,0,0
24.1,0,0,0,0
24.1,0,0,0,0
23.9,0,0,0,0
23.8,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.4,0,0,0,0
23.2,0.01,0.02,0,0
24,0.76,0.2,11,-93.5
24.8,1.53,0.4,24.4,-86.7
26.2,0.91,0.77,37.6,-78.9
26.4,1.94,0.71,50.5,-68.4
27.8,2.26,0.69,62.1,-51.5
28,2.26,0.76,70.1,-19.8
28.2,2.28,0.74,69.6,24.3
28.4,2.29,0.67,61,53.9
28.2,1.67,0.79,49.1,69.8
26.8,1.91,0.51,36.2,79.8
26,1.04,0.43,22.9,87.5
25.2,0.66,0.17,9.5,94.2
24.2,0.01,0.01,0,0
24.3,0,0,0,0
24.3,0,0,0,0
24.2,0,0,0,0
23.8,0,0,0,0
23.7,0,0,0,0
23.8,0,0,0,0
23.4,0,0,0,0
23.4,0,0,0,0
23.2,0,0,0,0
23.4,0,0,0,0
23.3,0.01,0.02,0,0
24.2,0.68,0.2,10.9,-93.1
25.4,1.5,0.4,24.3,-86.3
27.2,1.19,0.72,37.5,-78.4
27.3,0.87,1.03,50.4,-67.8
27.8,2.26,0.69,61.9,-50.8
29.1,1.6,1.09,69.8,-19.3
28.6,2.27,0.74,69.2,24.1
27.3,1.63,0.97,60.7,53.4
28.1,2.26,0.56,48.9,69.4
27.4,2.15,0.44,36,79.5
26.2,1.85,0.32,22.7,87.1
25.1,1.09,0.15,9.3,93.9
24.3,0.01,0.01,0,0
24.3,0,0,0,0
24.4,0,0,0,0
24.3,0,0,0,0
24.2,0,0,0,0
24,0,0,0,0
24.2,0,0,0,0
23.9,0,0,0,0
24,0,0,0,0
24.3,0,0,0,0
24.4,0,0,0,0
24.4,0.01,0.01,0,0
24.8,0.18,0.15,10.8,-92.7
25.8,0.75,0.48,24.2,-85.9
26.2,0.32,0.71,37.4,-78
26.9,0.39,0.99,50.2,-67.3
27,1.09,1.18,61.7,-50.2
26.9,0.38,1.29,69.5,-18.7
27.1,0.5,1.31,68.8,23.9
27.5,1.32,1.09,60.3,53
27.7,1.11,0.95,48.6,68.9
27.1,0.87,0.73,35.7,79.1
26.1,0.14,0.34,22.4,86.8
25.7,0.4,0.15,9.1,93.6
25.2,0,0,0,0
25.1,0,0,0,0
25,0,0,0,0
25,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
25,0,0,0,0
25.1,0,0,0,0
25.1,0.01,0.01,0,0
25,0.06,0.12,10.7,-92.4
25.5,0.06,0.28,24.1,-85.5
25.5,0.05,0.46,37.3,-77.5
26.4,0.07,0.61,50.1,-66.7
26.9,0.13,0.86,61.5,-49.5
26.2,0.11,0.95,69.1,-18.2
27.1,0,0.64,68.5,23.8
26,0.06,0.52,60,52.6
26.2,0.01,0.49,48.3,68.5
25.8,0.04,0.32,35.5,78.7
25.9,0.04,0.21,22.2,86.5
25.6,0.01,0.05,8.8,93.3
25.5,0,0,0,0
25.4,0,0,0,0
25.5,0,0,0,0
25.6,0,0,0,0
25.5,0,0,0,0
25.4,0,0,0,0
25.4,0,0,0,0
25.3,0,0,0,0
25.2,0,0,0,0
25.2,0,0,0,0
25.1,0,0,0,0
25.1,0.01,0.01,0,0
25.3,0.41,0.19,10.6,-92
26.4,1.12,0.45,24,-85.1
28,1.59,0.62,37.2,-77
29,1.3,0.93,49.9,-66.2
30.1,0.5,1.22,61.3,-48.8
28.6,0.5,1.31,68.8,-17.7
29.9,0.37,1.26,68.1,23.6
28.2,0.2,1,59.7,52.2
28.6,0.48,0.98,48,68.2
28.3,0.29,0.66,35.2,78.4
27,0.14,0.32,22,86.2
26.3,0.17,0.12,8.6,93
25.6,0,0,0,0
25.4,0,0,0,0
25.1,0,0,0,0
24.8,0,0,0,0
24.6,0,0,0,0
24.5,0,0,0,0
24.6,0,0,0,0
24.4,0,0,0,0
24.2,0,0,0,0
24.3,0,0,0,0
24.1,0,0,0,0
24.1,0.01,0.01,0,0
24.4,0.9,0.19,10.6,-91.6
25.9,1.8,0.34,23.9,-84.7
26.9,2.08,0.48,37.1,-76.6
27.7,2.12,0.63,49.8,-65.7
29.3,2.13,0.75,61.1,-48.2
29.1,2.13,0.81,68.5,-17.2
28,0.48,1.3,67.7,23.5
26.5,0.27,1.09,59.4,51.8
26.1,0.27,0.9,47.8,67.8
27.2,1.71,0.55,35,78
26.3,0.68,0.42,21.7,85.9
25.6,0.23,0.13,8.4,92.7
25.1,0,0,0,0
24.9,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
25.2,0,0,0,0
24.9,0,0,0,0
24.7,0,0,0,0
24.3,0,0,0,0
24.2,0,0,0,0
24.3,0,0,0,0
25,0,0,0,0
24.4,0,0.01,0,0
24.5,1.31,0.17,10.5,-91.2
26.5,1.66,0.37,23.8,-84.3
26.5,0.8,0.76,37,-76.1
27.7,1.36,0.91,49.6,-65.1
27.2,1.12,1.16,60.8,-47.5
27.1,1.13,1.25,68.1,-16.7
26.7,1.94,0.9,67.3,23.3
28.2,2.3,0.66,59.1,51.4
28.1,2.26,0.55,47.5,67.4
27.6,2.19,0.41,34.7,77.7
26.6,1.85,0.3,21.5,85.5
25.6,1.08,0.14,8.1,92.4
24.4,0,0,0,0
